timestamp,x,y,z
8.95544,-0.09765625,-0.13671875,0.953125
8.95553,0.013671875,-0.111328125,0.98046875
8.95562,-0.076171875,-0.056640625,0.939453125
8.95571,0.02734375,-0.08203125,0.966796875
8.95579,-0.099609375,-0.103515625,0.962890625
8.96585,0.06640625,-0.06640625,0.9765625
8.9759,-0.048828125,-0.064453125,0.96875
8.98595,0.013671875,-0.142578125,0.982421875
8.996,-0.021484375,-0.1015625,0.962890625
9.00605,0.041015625,-0.07421875,0.96875
9.01611,-0.0859375,-0.1328125,0.958984375
9.01622,0.013671875,-0.095703125,0.9765625
9.01633,-0.078125,-0.0546875,0.955078125
9.01644,0.0078125,-0.080078125,0.974609375
9.01655,-0.05859375,-0.09765625,0.96875
9.01667,0.048828125,-0.06640625,0.97265625
9.01678,-0.052734375,-0.05859375,0.951171875
9.02674,0.02734375,-0.150390625,0.994140625
9.0367,-0.03515625,-0.0703125,0.955078125
9.04666,0.05078125,-0.095703125,0.958984375
9.05661,-0.099609375,-0.140625,0.97265625
9.06657,0.029296875,-0.0859375,0.986328125
9.07653,-0.08203125,-0.0703125,0.953125
9.07666,0.00390625,-0.091796875,0.974609375
9.07679,-0.021484375,-0.09375,0.984375
9.07691,0.033203125,-0.052734375,0.96484375
9.07704,-0.0625,-0.09375,0.943359375
9.07717,0.056640625,-0.146484375,0.990234375
9.0773,-0.08203125,-0.052734375,0.955078125
9.08695,0.068359375,-0.11328125,0.96875
9.0966,-0.123046875,-0.119140625,0.958984375
9.10625,0.05078125,-0.087890625,0.966796875
9.1159,-0.09375,-0.05859375,0.962890625
9.12555,0.021484375,-0.107421875,0.96875
9.13521,-0.033203125,-0.08984375,0.9609375
9.13529,0.04296875,-0.052734375,0.96875
9.13537,-0.068359375,-0.1328125,0.966796875
9.13545,0.087890625,-0.109375,0.97265625
9.13553,-0.107421875,-0.064453125,0.951171875
9.13561,0.0703125,-0.130859375,0.947265625
9.13569,-0.12109375,-0.115234375,0.974609375
9.14569,0.0625,-0.078125,0.96484375
9.15569,-0.126953125,-0.072265625,0.9765625
9.16569,0.056640625,-0.11328125,0.978515625
9.17569,0.03515625,-0.046875,0.96484375
9.18569,-0.072265625,-0.16796875,0.974609375
9.19569,0.076171875,-0.078125,0.9453125
9.19582,-0.099609375,-0.087890625,0.95703125
9.19594,0.0234375,-0.134765625,0.982421875
9.19607,-0.115234375,-0.1015625,0.9765625
9.19619,0.0625,-0.068359375,0.95703125
9.19632,-0.1484375,-0.087890625,0.982421875
9.19644,0.076171875,-0.111328125,0.97265625
9.20639,-0.052734375,-0.0625,0.96484375
9.21634,0.01953125,-0.068359375,0.970703125
9.22629,-0.04296875,-0.162109375,0.98828125
9.23624,0.052734375,-0.0625,0.98046875
9.24618,-0.087890625,-0.115234375,0.953125
9.25613,-0.0078125,-0.130859375,0.970703125
9.25625,-0.08203125,-0.087890625,0.98046875
9.25637,0.052734375,-0.0625,0.9609375
9.25649,-0.1328125,-0.1171875,0.96875
9.2566,0.087890625,-0.087890625,0.96875
9.25672,-0.05859375,-0.060546875,0.97265625
9.25684,0.013671875,-0.09765625,0.96875
9.26669,-0.0234375,-0.142578125,0.970703125
9.27653,0.015625,-0.052734375,0.96484375
9.28638,-0.04296875,-0.126953125,0.962890625
9.29623,-0.033203125,-0.115234375,0.96484375
9.30608,-0.046875,-0.083984375,0.955078125
9.31593,0.01171875,-0.0703125,0.978515625
9.31605,-0.087890625,-0.107421875,0.9765625
9.31618,0.06640625,-0.0703125,0.96484375
9.31631,-0.03125,-0.060546875,0.970703125
9.31644,0.0,-0.12890625,0.96875
9.31657,-0.009765625,-0.109375,0.974609375
9.3167,0.009765625,-0.068359375,0.970703125
9.32638,-0.046875,-0.1484375,0.970703125
9.33606,-0.03125,-0.091796875,0.966796875
9.34575,-0.02734375,-0.078125,0.970703125
9.35543,-0.025390625,-0.0625,0.958984375
9.36511,-0.017578125,-0.119140625,0.978515625
9.3748,0.01953125,-0.05078125,0.9609375
9.37493,-0.017578125,-0.052734375,0.97265625
9.37507,-0.009765625,-0.14453125,0.978515625
9.37521,0.01953125,-0.083984375,0.970703125
9.37535,-0.029296875,-0.08203125,0.96484375
9.37548,-0.021484375,-0.130859375,0.9765625
9.37562,-0.03515625,-0.0859375,0.974609375
9.38571,-0.021484375,-0.0703125,0.9609375
9.39579,-0.05078125,-0.087890625,0.974609375
9.40588,0.025390625,-0.103515625,0.9765625
9.41596,-0.01171875,-0.0546875,0.9609375
9.42605,0.0,-0.07421875,0.95703125
9.43614,-0.00390625,-0.154296875,0.970703125
9.43625,-0.00390625,-0.07421875,0.970703125
9.43636,-0.025390625,-0.095703125,0.953125
9.43648,-0.02734375,-0.13671875,0.984375
9.43659,-0.03125,-0.07421875,0.96484375
9.43671,-0.03125,-0.0625,0.95703125
9.43682,-0.068359375,-0.09375,0.974609375
9.44654,-0.03125,-0.046875,0.96875
9.45626,-0.03125,-0.046875,0.96875
9.46598,-0.00390625,-0.115234375,0.96484375
9.4757,0.01953125,-0.1171875,0.974609375
9.48542,-0.025390625,-0.078125,0.97265625
9.49513,-0.02734375,-0.123046875,0.970703125
9.50529,-0.021484375,-0.068359375,0.955078125
9.51544,-0.05078125,-0.08203125,0.984375
9.52559,-0.052734375,-0.109375,0.97265625
9.53574,0.04296875,-0.08984375,0.96484375
9.54589,-0.017578125,-0.046875,0.974609375
9.55604,-0.01171875,-0.15625,0.98046875
9.55615,0.009765625,-0.08984375,0.9609375
9.55625,-0.00390625,-0.07421875,0.9765625
9.55635,-0.05078125,-0.138671875,0.95703125
9.55645,-0.021484375,-0.109375,0.994140625
9.55656,-0.017578125,-0.05859375,0.953125
9.55666,-0.048828125,-0.0859375,0.98046875
9.55676,-0.013671875,-0.109375,0.9765625
9.55686,0.044921875,-0.064453125,0.98046875
9.55696,-0.021484375,-0.05859375,0.96484375
9.55706,-0.0078125,-0.166015625,0.994140625
9.55716,-0.00390625,-0.06640625,0.962890625
9.55726,-0.001953125,-0.10546875,0.951171875
9.56692,-0.056640625,-0.126953125,0.947265625
9.57659,0.001953125,-0.091796875,0.978515625
9.58625,-0.033203125,-0.0625,0.947265625
9.59592,-0.044921875,-0.09765625,0.962890625
9.60558,-0.0078125,-0.103515625,0.98046875
9.61525,0.03515625,-0.05859375,0.982421875
9.62536,-0.05078125,-0.07421875,0.962890625
9.63547,0.037109375,-0.1640625,0.974609375
9.64558,-0.033203125,-0.060546875,0.96484375
9.65569,0.0390625,-0.11328125,0.962890625
9.6658,-0.099609375,-0.109375,0.96484375
9.67591,0.017578125,-0.109375,0.97265625
9.67602,-0.056640625,-0.0625,0.951171875
9.67613,-0.017578125,-0.111328125,0.966796875
9.67625,-0.009765625,-0.080078125,0.96875
9.67636,0.037109375,-0.0703125,0.982421875
9.67647,-0.068359375,-0.087890625,0.966796875
9.67658,0.0625,-0.138671875,0.97265625
9.68649,-0.05859375,-0.064453125,0.962890625
9.6964,0.044921875,-0.1328125,0.974609375
9.70631,-0.123046875,-0.09765625,0.95703125
9.71622,0.048828125,-0.080078125,0.96875
9.72612,-0.091796875,-0.060546875,0.953125
9.73603,0.015625,-0.119140625,0.982421875
9.74604,-0.048828125,-0.068359375,0.939453125
9.75605,0.0625,-0.060546875,0.984375
9.76607,-0.08984375,-0.115234375,0.94921875
9.77608,0.083984375,-0.1171875,0.98828125
9.78609,-0.091796875,-0.0703125,0.958984375
